Player,Team,Pos,name,GSIS_ID,Birth_date,season
Michael Bush,CHI,RB,M.Bush,00-0025487,1984-06-16,2013
Jonathan Dwyer,PIT,RB,J.Dwyer,00-0027786,1989-07-26,2013
Joseph Randle,DAL,RB,J.Randle,00-0030388,1991-12-29,2013
Jason Snelling,ATL,FB,J.Snelling,00-0025631,1983-12-29,2013
Felix Jones,PIT,RB,F.Jones,00-0026162,1987-05-08,2013
Brian Leonard,TB,RB,B.Leonard,00-0025439,1984-02-03,2013
Ronnie Brown,SD,RB,R.Brown,00-0023437,1981-12-12,2013
Johnathan Franklin,GB,RB,J.Franklin,00-0030078,1989-10-23,2013
Antone Smith,ATL,RB,A.Smith,00-0026855,1985-09-17,2013
Jackie Battle,TEN,RB,J.Battle,00-0025701,1983-10-01,2013
Ray Graham,HOU,RB,R.Graham,00-0030233,1990-09-18,2013
C.J. Anderson,DEN,RB,C.Anderson,00-0029854,1991-02-10,2013
Deji Karim,HOU,RB,D.Karim,00-0027779,1986-11-18,2013
Stepfan Taylor,ARI,RB,S.Taylor,00-0030282,1991-06-09,2013
Fozzy Whittaker,CLE,RB,F.Whittaker,00-0029731,1989-02-02,2013
Jeff Demps,TB,RB,J.Demps,00-0029722,1990-01-08,2013
Mike Gillislee,MIA,RB,M.Gillislee,00-0030433,1990-11-01,2013
Bernard Scott,BAL,RB,B.Scott,00-0026941,1984-02-10,2013
Chris Polk,PHI,RB,C.Polk,00-0029438,1989-12-16,2013
LaMichael James,SF,RB,L.James,00-0029260,1989-10-22,2013
Dan Herron,IND,RB,D.Herron,00-0029588,1989-03-21,2013
Spencer Ware,SEA,RB,S.Ware,00-0030414,1991-11-23,2013
Denard Robinson,JAC,RB,D.Robinson,00-0030547,1990-09-22,2013
Isaac Redman,PIT,RB,I.Redman,00-0026566,1984-11-10,2013
Tommy Bohanon,NYJ,FB,T.Bohanon,00-0030112,1990-09-10,2013
Michael Hill,TB,RB,M.Hill,00-0030320,1989-08-14,2013
Anthony Dixon,SF,RB,A.Dixon,00-0027772,1987-09-24,2013
Justin Forsett,JAC,RB,J.Forsett,00-0026373,1985-10-14,2013
Alfonso Smith,ARI,RB,A.Smith,00-0027346,1987-01-23,2013
Darrel Young,WAS,FB,D.Young,00-0026852,1987-04-08,2013
Michael Cox,NYG,RB,M.Cox,00-0030128,1988-11-14,2013
Frank Summers,BUF,FB,F.Summers,00-0026926,1985-09-06,2013
Mikel Leshoure,DET,RB,M.Leshoure,00-0027995,1990-03-30,2013
Jed Collins,NO,FB,J.Collins,00-0026072,1986-03-03,2013
Alex Green,NYJ,RB,A.Green,00-0028034,1988-06-23,2013
John Kuhn,GB,FB,J.Kuhn,00-0022999,1982-09-09,2013
Isaiah Pead,STL,RB,I.Pead,00-0029626,1989-12-14,2013
Le'Ron McClain,SD,FB,L.McClain,00-0025524,1984-12-27,2013
Ronnie Wingo,BUF,RB,R.Wingo,00-0029791,1991-02-18,2013
Theo Riddick,DET,RB,T.Riddick,00-0030107,1991-05-04,2013
Cyrus Gray,KC,RB,C.Gray,00-0029298,1989-11-18,2013
Vonta Leach,BAL,FB,V.Leach,00-0022397,1981-11-06,2013
Marcus Thigpen,MIA,RB,M.Thigpen,00-0026577,1986-05-15,2013
Cedric Peerman,CIN,RB,C.Peerman,00-0026932,1986-10-10,2013
Armond Smith,CAR,RB,A.Smith,00-0028706,1986-05-07,2013
Bruce Miller,SF,FB,B.Miller,00-0028149,1987-08-06,2013
Kenjon Barner,CAR,RB,K.Barner,00-0030465,1989-04-28,2013
Phillip Tanner,DAL,RB,P.Tanner,00-0028613,1988-08-08,2013
Shaun Draughn,BAL,RB,S.Draughn,00-0028202,1987-12-07,2013
James Develin,NE,FB,J.Develin,00-0027925,1988-07-23,2013
Stanley Havili,IND,FB,S.Havili,00-0028178,1987-11-14,2013
Jamize Olawale,OAK,RB,J.Olawale,00-0029492,1989-04-17,2013
Derrick Coleman,SEA,FB,D.Coleman,00-0029068,1990-10-18,2013
Anthony Sherman,KC,FB,A.Sherman,00-0028074,1988-12-11,2013
Josh Vaughan,ATL,RB,J.Vaughan,00-0026644,1986-12-03,2013
Jeremy Stewart,OAK,FB,J.Stewart,00-0029441,1989-02-17,2013
Greg Jones,HOU,FB,G.Jones,00-0022897,1981-05-09,2013
Will Ta'ufo'ou,JAC,FB,W.Ta'ufo'ou,00-0026557,1986-06-19,2013
Michael Robinson,SEA,FB,M.Robinson,00-0024315,1983-02-06,2013
Evan Royster,WAS,RB,E.Royster,00-0028115,1987-11-26,2013
Pierre Garcon,WAS,WR,P.Garcon,00-0026345,1986-08-08,2013
Antonio Brown,PIT,WR,A.Brown,00-0027793,1988-07-10,2013
Andre Johnson,HOU,WR,A.Johnson,00-0022044,1981-07-11,2013
Julian Edelman,NE,WR,J.Edelman,00-0027150,1986-05-22,2013
Brandon Marshall,CHI,WR,B.Marshall,00-0024334,1984-03-23,2013
A.J. Green,CIN,WR,A.Green,00-0027942,1988-07-31,2013
Kendall Wright,TEN,WR,K.Wright,00-0029708,1989-11-12,2013
Dez Bryant,DAL,WR,D.Bryant,00-0027902,1988-11-04,2013
Demaryius Thomas,DEN,WR,D.Thomas,00-0027874,1987-12-25,2013
Alshon Jeffery,CHI,WR,A.Jeffery,00-0029137,1990-02-14,2013
Eric Decker,DEN,WR,E.Decker,00-0027690,1987-03-15,2013
Josh Gordon,CLE,WR,J.Gordon,00-0029664,1991-04-13,2013
Anquan Boldin,SF,WR,A.Boldin,00-0022084,1980-10-03,2013
Harry Douglas,ATL,WR,H.Douglas,00-0026224,1984-09-16,2013
Jordy Nelson,GB,WR,J.Nelson,00-0026176,1985-05-31,2013
Calvin Johnson,DET,WR,C.Johnson,00-0025389,1985-09-29,2013
Larry Fitzgerald,ARI,WR,L.Fitzgerald,00-0022921,1983-08-31,2013
T.Y. Hilton,IND,WR,T.Hilton,00-0029608,1989-11-14,2013
DeSean Jackson,PHI,WR,D.Jackson,00-0026189,1986-12-01,2013
Vincent Jackson,TB,WR,V.Jackson,00-0023496,1983-01-14,2013
Brian Hartline,MIA,WR,B.Hartline,00-0027077,1986-11-22,2013
Marques Colston,NO,WR,M.Colston,00-0024466,1983-06-05,2013
Victor Cruz,NYG,WR,V.Cruz,00-0027265,1986-11-11,2013
Mike Wallace,MIA,WR,M.Wallace,00-0026901,1986-08-01,2013
Wes Welker,DEN,WR,W.Welker,00-0022427,1981-05-01,2013
Keenan Allen,SD,WR,K.Allen,00-0030279,1992-04-27,2013
Greg Jennings,MIN,WR,G.Jennings,00-0024267,1983-09-21,2013
Emmanuel Sanders,PIT,WR,E.Sanders,00-0027685,1987-03-17,2013
Cecil Shorts,JAC,WR,C.Shorts,00-0028052,1987-12-22,2013
Michael Floyd,ARI,WR,M.Floyd,00-0029638,1989-11-27,2013
Torrey Smith,BAL,WR,T.Smith,00-0027996,1989-01-26,2013
Steve Smith,CAR,WR,S.Smith,00-0020337,1979-05-12,2013
Golden Tate,SEA,WR,G.Tate,00-0027891,1988-08-02,2013
Roddy White,ATL,WR,R.White,00-0023462,1981-11-02,2013
Rod Streater,OAK,WR,R.Streater,00-0029129,1988-02-09,2013
James Jones,GB,WR,J.Jones,00-0025465,1984-03-31,2013
Nate Washington,TEN,WR,N.Washington,00-0023367,1983-08-28,2013
Dwayne Bowe,KC,WR,D.Bowe,00-0025410,1984-09-21,2013
Hakeem Nicks,NYG,WR,H.Nicks,00-0027005,1988-01-14,2013
Danny Amendola,NE,WR,D.Amendola,00-0026035,1985-11-02,2013
Dexter McCluster,KC,WR,D.McCluster,00-0027651,1988-08-25,2013
DeAndre Hopkins,HOU,WR,D.Hopkins,00-0030564,1992-06-06,2013
Steve Johnson,BUF,WR,S.Johnson,00-0026364,1986-07-22,2013
Marvin Jones,CIN,WR,M.Jones,00-0029293,1990-03-12,2013
Ace Sanders,JAC,WR,A.Sanders,00-0030550,1991-11-11,2013
Doug Baldwin,SEA,WR,D.Baldwin,00-0028434,1988-09-21,2013
Jarrett Boykin,GB,WR,J.Boykin,00-0029051,1989-11-04,2013
Marlon Brown,BAL,WR,M.Brown,00-0030400,1991-04-22,2013
Brandon LaFell,CAR,WR,B.LaFell,00-0027681,1986-11-04,2013
Jerome Simpson,MIN,WR,J.Simpson,00-0026186,1986-02-04,2013
Riley Cooper,PHI,WR,R.Cooper,00-0027758,1987-09-09,2013
Eddie Royal,SD,WR,E.Royal,00-0026182,1986-05-21,2013
Mohamed Sanu,CIN,WR,M.Sanu,00-0029632,1989-08-22,2013
Jerricho Cotchery,PIT,WR,J.Cotchery,00-0022811,1982-06-16,2013
Denarius Moore,OAK,WR,D.Moore,00-0028086,1988-12-09,2013
Cordarrelle Patterson,MIN,WR,C.Patterson,00-0030578,1991-03-17,2013
Terrance Williams,DAL,WR,T.Williams,00-0030542,1989-09-18,2013
Jeremy Kerley,NYJ,WR,J.Kerley,00-0028091,1988-11-08,2013
Andre Roberts,ARI,WR,A.Roberts,00-0027691,1988-01-09,2013
Davone Bess,CLE,WR,D.Bess,00-0026000,1985-09-13,2013
Santana Moss,WAS,WR,S.Moss,00-0020494,1979-06-01,2013
Vincent Brown,SD,WR,V.Brown,00-0028020,1989-01-25,2013
Julio Jones,ATL,WR,J.Jones,00-0027944,1989-02-08,2013
Greg Little,CLE,WR,G.Little,00-0027997,1989-05-30,2013
Rishard Matthews,MIA,WR,R.Matthews,00-0029580,1989-10-12,2013
Rueben Randle,NYG,WR,R.Randle,00-0029262,1991-05-07,2013
Tavon Austin,STL,WR,T.Austin,00-0030525,1990-03-15,2013
Donnie Avery,KC,WR,D.Avery,00-0026173,1984-06-12,2013
Robert Woods,BUF,WR,R.Woods,00-0030431,1992-04-10,2013
Cole Beasley,DAL,WR,C.Beasley,00-0029000,1989-04-26,2013
Nate Burleson,DET,WR,N.Burleson,00-0021999,1981-08-19,2013
Jason Avant,PHI,WR,J.Avant,00-0024324,1983-04-20,2013
Kris Durham,DET,WR,K.Durham,00-0028045,1988-03-17,2013
Austin Pettis,STL,WR,A.Pettis,00-0028016,1988-02-08,2013
Reggie Wayne,IND,WR,R.Wayne,00-0020498,1978-11-17,2013
Aaron Dobson,NE,WR,A.Dobson,00-0030540,1991-07-23,2013
Jacoby Jones,BAL,WR,J.Jones,00-0025460,1984-07-11,2013
Lance Moore,NO,WR,L.Moore,00-0023310,1983-08-31,2013
Ted Ginn,CAR,WR,T.Ginn,00-0025396,1985-04-12,2013
David Nelson,NYJ,WR,D.Nelson,00-0027322,1986-11-07,2013
Chris Givens,STL,WR,C.Givens,00-0029614,1989-12-06,2013
Earl Bennett,CHI,WR,E.Bennett,00-0026210,1987-03-23,2013
Mike Brown,JAC,WR,M.Brown,00-0029155,1989-02-09,2013
Kenny Stills,NO,WR,K.Stills,00-0030085,1992-04-22,2013
Kenbrell Thompkins,NE,WR,K.Thompkins,00-0030000,1988-07-29,2013
Randall Cobb,GB,WR,R.Cobb,00-0028002,1990-08-22,2013
Brandon Gibson,MIA,WR,B.Gibson,00-0026937,1987-08-13,2013
Leonard Hankerson,WAS,WR,L.Hankerson,00-0028017,1989-01-30,2013
Justin Blackmon,JAC,WR,J.Blackmon,00-0029707,1990-01-09,2013
Darrius Heyward-Bey,IND,WR,D.Heyward-Bey,00-0026983,1987-02-26,2013
Jerrel Jernigan,NYG,WR,J.Jernigan,00-0028021,1989-06-14,2013
Jarius Wright,MIN,WR,J.Wright,00-0029572,1989-11-25,2013
Andre Holmes,OAK,WR,A.Holmes,00-0028263,1988-06-16,2013
Miles Austin,DAL,WR,M.Austin,00-0023921,1984-06-30,2013
Stephen Hill,NYJ,WR,S.Hill,00-0028995,1991-04-25,2013
Tiquan Underwood,TB,WR,T.Underwood,00-0027156,1987-02-17,2013
Griff Whalen,IND,WR,G.Whalen,00-0029033,1990-03-01,2013
Trevor Graham,BUF,WR,T.Graham,00-0029660,1989-07-27,2013
Santonio Holmes,NYJ,WR,S.Holmes,00-0024240,1984-03-03,2013
Darius Johnson,ATL,WR,D.Johnson,00-0029778,1991-02-22,2013
Jermaine Kearse,SEA,WR,J.Kearse,00-0029159,1990-02-06,2013
Keshawn Martin,HOU,WR,K.Martin,00-0029415,1990-03-15,2013
Mike Williams,TB,WR,M.Williams,00-0027702,1987-05-18,2013
Josh Morgan,WAS,WR,J.Morgan,00-0026314,1985-06-20,2013
Michael Crabtree,SF,WR,M.Crabtree,00-0026986,1987-09-14,2013
Tandon Doss,BAL,WR,T.Doss,00-0028061,1989-09-22,2013
Kerry Taylor,JAC,WR,K.Taylor,00-0028606,1989-02-20,2013
Justin Hunter,TEN,WR,J.Hunter,00-0030521,1991-05-20,2013
Brian Quick,STL,WR,B.Quick,00-0029640,1989-06-05,2013
Aldrick Robinson,WAS,WR,A.Robinson,00-0028116,1988-09-24,2013
Stedman Bailey,STL,WR,S.Bailey,00-0030532,1990-11-11,2013
Marquise Goodwin,BUF,WR,M.Goodwin,00-0030068,1990-11-19,2013
Andre Caldwell,DEN,WR,A.Caldwell,00-0026237,1985-04-15,2013
Robert Meachem,NO,WR,R.Meachem,00-0025414,1984-09-28,2013
DeVier Posey,HOU,WR,D.Posey,00-0029673,1990-03-15,2013
Sidney Rice,SEA,WR,S.Rice,00-0025431,1986-09-01,2013
Damian Williams,TEN,WR,D.Williams,00-0027893,1988-05-26,2013
Da'Rick Rogers,IND,WR,D.Rogers,00-0030043,1991-06-18,2013
Jacoby Ford,OAK,WR,J.Ford,00-0027709,1987-07-27,2013
Junior Hemingway,KC,WR,J.Hemingway,00-0029311,1988-12-27,2013
Kevin Ogletree,DET,WR,K.Ogletree,00-0026780,1987-08-05,2013
Chris Owusu,TB,WR,C.Owusu,00-0028905,1990-01-06,2013
Brandon Stokley,BAL,WR,B.Stokley,00-0015754,1976-06-23,2013
LaVon Brazill,IND,WR,L.Brazill,00-0029548,1989-03-15,2013
Drew Davis,ATL,WR,D.Davis,00-0028307,1989-01-04,2013
Clyde Gates,NYJ,WR,C.Gates,00-0028049,1986-06-13,2013
Andrew Hawkins,CIN,WR,A.Hawkins,00-0027918,1986-03-10,2013
Kenny Britt,TEN,WR,K.Britt,00-0027006,1988-09-19,2013
Jaron Brown,ARI,WR,J.Brown,00-0030300,1990-01-08,2013
Chris Hogan,BUF,WR,C.Hogan,00-0028237,1987-10-24,2013
Deonte Thompson,BAL,WR,D.Thompson,00-0029388,1989-02-14,2013
Josh Boyce,NE,WR,J.Boyce,00-0030474,1991-05-06,2013
Brice Butler,OAK,WR,B.Butler,00-0030516,1990-01-29,2013
Josh Cooper,CLE,WR,J.Cooper,00-0028930,1989-01-08,2013
Dwayne Harris,DAL,WR,D.Harris,00-0028114,1987-09-16,2013
Mario Manningham,SF,WR,M.Manningham,00-0026235,1986-05-25,2013
Myles White,GB,WR,M.White,00-0030274,1990-03-30,2013
Ryan Broyles,DET,WR,R.Broyles,00-0029209,1988-04-09,2013
Stephen Burton,JAC,WR,S.Burton,00-0028174,1989-12-11,2013
A.J. Jenkins,KC,WR,A.Jenkins,00-0029654,1989-09-08,2013
Greg Salas,NYJ,WR,G.Salas,00-0028050,1988-08-25,2013
Domenik Hixon,CAR,WR,D.Hixon,00-0024345,1984-10-08,2013
Austin Collie,NE,WR,A.Collie,00-0027092,1985-11-11,2013
Malcom Floyd,SD,WR,M.Floyd,00-0022414,1981-09-08,2013
Marlon Moore,MIA,WR,M.Moore,00-0027356,1987-09-03,2013
Louis Murphy,NYG,WR,L.Murphy,00-0027089,1987-05-11,2013
Dane Sanzenbacher,CIN,WR,D.Sanzenbacher,00-0028352,1988-10-13,2013
Markus Wheaton,PIT,WR,M.Wheaton,00-0030460,1991-02-07,2013
Travis Benjamin,CLE,WR,T.Benjamin,00-0029269,1989-12-29,2013
Pat Edwards,DET,WR,P.Edwards,00-0029227,1988-10-25,2013
Ricardo Lockette,SEA,WR,R.Lockette,00-0028442,1986-05-21,2013
Michael Preston,TEN,WR,M.Preston,00-0028362,1989-06-01,2013
Jeremy Ross,DET,WR,J.Ross,00-0028249,1988-03-16,2013
Joe Webb,MIN,WR,J.Webb,00-0027796,1986-11-14,2013
Brittan Golden,ARI,WR,B.Golden,00-0029336,1988-07-20,2013
Lestar Jean,HOU,WR,L.Jean,00-0028542,1988-02-05,2013
Jeff Maehl,PHI,WR,J.Maehl,00-0028543,1989-03-16,2013
Eric Page,TB,WR,E.Page,00-0029098,1991-09-23,2013
Nick Toon,NO,WR,N.Toon,00-0029667,1988-11-04,2013
Seyi Ajirotutu,SD,WR,S.Ajirotutu,00-0027581,1987-06-12,2013
Jon Baldwin,SF,WR,J.Baldwin,00-0027964,1989-08-10,2013
Juron Criner,OAK,WR,J.Criner,00-0029702,1989-12-12,2013
Jeremy Ebert,JAC,WR,J.Ebert,00-0029552,1989-04-06,2013
Quinton Patton,SF,WR,Q.Patton,00-0030450,1990-08-09,2013
Nick Williams,WAS,WR,N.Williams,00-0029848,1990-11-23,2013
Josh Cribbs,NYJ,WR,J.Cribbs,00-0023176,1983-06-09,2013
Skye Dawson,TB,WR,S.Dawson,00-0029868,1990-12-02,2013
Dorin Dickerson,DET,WR,D.Dickerson,00-0027819,1988-03-31,2013
Marcus Easley,BUF,WR,M.Easley,00-0027708,1987-11-02,2013
Chad Hall,KC,WR,C.Hall,00-0027188,1986-05-23,2013
Damaris Johnson,PHI,WR,D.Johnson,00-0029435,1989-11-22,2013
Derek Moye,PIT,WR,D.Moye,00-0029108,1988-08-12,2013
Brad Smith,PHI,WR,B.Smith,00-0024318,1983-12-12,2013
Lamaar Thomas,JAC,WR,L.Thomas,00-0029856,1990-04-23,2013
Brian Tyms,CLE,WR,B.Tyms,00-0028984,1989-02-21,2013
Marquess Wilson,CHI,WR,M.Wilson,00-0030047,1992-09-14,2013
Kevin Cone,ATL,WR,K.Cone,00-0028792,1988-03-20,2013
Armanti Edwards,CLE,WR,A.Edwards,00-0027692,1988-03-08,2013
Tori Gurley,CLE,WR,T.Gurley,00-0028596,1987-11-22,2013
Percy Harvin,SEA,WR,P.Harvin,00-0026998,1988-05-28,2013
Ben Obomanu,NYJ,WR,B.Obomanu,00-0024463,1983-10-30,2013
Kassim Osgood,SF,WR,K.Osgood,00-0021570,1980-05-20,2013
David Reed,IND,WR,D.Reed,00-0027755,1987-03-22,2013
Brandon Tate,CIN,WR,B.Tate,00-0027057,1987-10-05,2013
Eric Weems,CHI,WR,E.Weems,00-0024535,1985-07-04,2013
Teddy Williams,ARI,WR,T.Williams,00-0027853,1988-07-03,2013
Joe Anderson,CHI,WR,J.Anderson,00-0029494,1988-11-21,2013
Michael Campbell,NYJ,WR,M.Campbell,00-0028293,1989-08-12,2013
Saalim Hakim,NYJ,WR,S.Hakim,00-0029006,1990-02-01,2013
Greg Jenkins,OAK,WR,G.Jenkins,00-0030370,1989-08-23,2013
Marvin McNutt,CAR,WR,M.McNutt,00-0029424,1989-07-04,2013
Brian Robiskie,ATL,WR,B.Robiskie,00-0027012,1987-12-03,2013
Julian Talley,NYG,WR,J.Talley,00-0029367,1989-06-09,2013
Stephen Williams,JAC,WR,S.Williams,00-0027349,1986-06-29,2013
Jimmy Graham,NO,TE,J.Graham,00-0027696,1986-11-24,2013
Tony Gonzalez,ATL,TE,T.Gonzalez,00-0006101,1976-02-27,2013
Jordan Cameron,CLE,TE,J.Cameron,00-0028040,1988-08-07,2013
Antonio Gates,SD,TE,A.Gates,00-0021547,1980-06-18,2013
Greg Olsen,CAR,TE,G.Olsen,00-0025418,1985-03-11,2013
Jason Witten,DAL,TE,J.Witten,00-0022127,1982-05-06,2013
Charles Clay,MIA,TE,C.Clay,00-0028112,1989-02-13,2013
Martellus Bennett,CHI,TE,M.Bennett,00-0026201,1987-03-10,2013
Julius Thomas,DEN,TE,J.Thomas,00-0028067,1988-06-27,2013
Delanie Walker,TEN,TE,D.Walker,00-0024389,1984-08-12,2013
Heath Miller,PIT,TE,H.Miller,00-0023465,1982-10-22,2013
Timothy Wright,TB,TE,T.Wright,00-0029910,1990-04-07,2013
Scott Chandler,BUF,TE,S.Chandler,00-0025516,1985-07-23,2013
Vernon Davis,SF,TE,V.Davis,00-0024221,1984-01-31,2013
Coby Fleener,IND,TE,C.Fleener,00-0029697,1988-09-20,2013
Jared Cook,STL,TE,J.Cook,00-0027061,1987-04-07,2013
Garrett Graham,HOU,TE,G.Graham,00-0027718,1986-08-04,2013
Brandon Myers,NYG,TE,B.Myers,00-0027135,1985-09-04,2013
Jermaine Gresham,CIN,TE,J.Gresham,00-0027873,1988-06-16,2013
Jordan Reed,WAS,TE,J.Reed,00-0030472,1990-07-03,2013
Brandon Pettigrew,DET,TE,B.Pettigrew,00-0026996,1985-02-23,2013
Tyler Eifert,CIN,TE,T.Eifert,00-0030549,1990-09-08,2013
Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656,1989-05-14,2013
Rob Housler,ARI,TE,R.Housler,00-0028007,1988-03-17,2013
Mychal Rivera,OAK,TE,M.Rivera,00-0030514,1990-09-08,2013
Zach Ertz,PHI,TE,Z.Ertz,00-0030061,1990-11-10,2013
Zach Miller,SEA,TE,Z.Miller,00-0025425,1985-12-11,2013
John Carlson,MIN,TE,J.Carlson,00-0026178,1984-05-12,2013
Brent Celek,PHI,TE,B.Celek,00-0025549,1985-01-25,2013
Lance Kendricks,STL,TE,L.Kendricks,00-0027985,1988-01-30,2013
Andrew Quarless,GB,TE,A.Quarless,00-0027753,1988-10-06,2013
Dallas Clark,BAL,TE,D.Clark,00-0022165,1979-06-12,2013
Kellen Winslow,NYJ,TE,K.Winslow,00-0022922,1983-07-21,2013
Kyle Rudolph,MIN,TE,K.Rudolph,00-0027981,1989-11-09,2013
Logan Paulsen,WAS,TE,L.Paulsen,00-0027215,1987-02-26,2013
Jeff Cumberland,NYJ,TE,J.Cumberland,00-0027321,1987-05-02,2013
Jim Dray,ARI,TE,J.Dray,00-0027825,1986-12-31,2013
Sean McGrath,KC,TE,S.McGrath,00-0029391,1987-12-03,2013
Ed Dickson,BAL,TE,E.Dickson,00-0027675,1987-07-25,2013
Jermichael Finley,GB,TE,J.Finley,00-0026231,1987-03-26,2013
Marcedes Lewis,JAC,TE,M.Lewis,00-0024243,1984-05-19,2013
Owen Daniels,HOU,TE,O.Daniels,00-0024313,1982-11-09,2013
Clay Harbor,JAC,TE,C.Harbor,00-0027725,1987-07-02,2013
Anthony Fasano,KC,TE,A.Fasano,00-0024268,1984-04-20,2013
Dennis Pitta,BAL,TE,D.Pitta,00-0027714,1985-06-29,2013
Jacob Tamme,DEN,TE,J.Tamme,00-0026267,1985-03-15,2013
Luke Willson,SEA,TE,L.Willson,00-0030089,1990-01-15,2013
Ryan Griffin,HOU,TE,R.Griffin,00-0030108,1990-01-11,2013
Benjamin Watson,NO,TE,B.Watson,00-0022943,1980-12-18,2013
Joseph Fauria,DET,TE,J.Fauria,00-0029883,1990-01-16,2013
Ladarius Green,SD,TE,L.Green,00-0029275,1990-05-29,2013
Gary Barnidge,CLE,TE,G.Barnidge,00-0026281,1985-09-22,2013
Cory Harkey,STL,TE,C.Harkey,00-0028958,1990-06-17,2013
James Hanna,DAL,TE,J.Hanna,00-0029634,1989-07-14,2013
Michael Hoomanawanui,NE,TE,M.Hoomanawanui,00-0027732,1988-07-04,2013
Bear Pascoe,NYG,TE,B.Pascoe,00-0026931,1986-02-23,2013
Chase Ford,MIN,TE,C.Ford,00-0029432,1990-07-19,2013
Levine Toilolo,ATL,TE,L.Toilolo,00-0030443,1991-07-30,2013
Gavin Escobar,DAL,TE,G.Escobar,00-0030544,1991-02-03,2013
Virgil Green,DEN,TE,V.Green,00-0028142,1988-08-03,2013
Vance McDonald,SF,TE,V.McDonald,00-0030470,1990-06-13,2013
Jake Ballard,ARI,TE,J.Ballard,00-0027259,1987-12-21,2013
Brandon Bostick,GB,TE,B.Bostick,00-0029601,1989-05-03,2013
Fred Davis,WAS,TE,F.Davis,00-0026188,1986-01-15,2013
Joel Dreessen,DEN,TE,J.Dreessen,00-0023630,1982-07-26,2013
Michael Egnew,MIA,TE,M.Egnew,00-0029694,1989-11-01,2013
Tony Scheffler,DET,TE,T.Scheffler,00-0024276,1983-02-15,2013
Josh Hill,NO,TE,J.Hill,00-0030216,1990-05-21,2013
Jeron Mastrud,OAK,TE,J.Mastrud,00-0027445,1987-12-17,2013
David Paulson,PIT,TE,D.Paulson,00-0029218,1989-02-22,2013
Dion Sims,MIA,TE,D.Sims,00-0030422,1991-02-18,2013
Ryan Taylor,GB,TE,R.Taylor,00-0028156,1987-11-16,2013
Jack Doyle,IND,TE,J.Doyle,00-0030181,1990-05-05,2013
Chris Gragg,BUF,TE,C.Gragg,00-0030049,1990-06-30,2013
Allen Reisner,JAC,TE,A.Reisner,00-0028267,1988-09-29,2013
Lee Smith,BUF,TE,L.Smith,00-0028097,1987-11-21,2013
Zach Sudfeld,NYJ,TE,Z.Sudfeld,00-0029999,1989-04-18,2013
Tom Crabtree,TB,TE,T.Crabtree,00-0026878,1985-11-04,2013
David Johnson,PIT,TE,D.Johnson,00-0026957,1987-08-26,2013
Niles Paul,WAS,TE,N.Paul,00-0028093,1989-08-09,2013
John Phillips,SD,TE,J.Phillips,00-0027139,1987-06-11,2013
Weslye Saunders,IND,TE,W.Saunders,00-0028270,1989-01-16,2013
Nate Byham,TB,TE,N.Byham,00-0027780,1988-06-27,2013
James Casey,PHI,TE,J.Casey,00-0027109,1984-09-22,2013
Kellen Davis,SEA,TE,K.Davis,00-0026298,1985-10-11,2013
Larry Donnell,NYG,TE,L.Donnell,00-0028838,1988-11-01,2013
Alex Smith,CIN,TE,A.Smith,00-0023506,1982-05-22,2013
Taylor Thompson,TEN,TE,T.Thompson,00-0029590,1989-10-19,2013
Billy Bajema,BAL,TE,B.Bajema,00-0023679,1982-10-31,2013
Garrett Celek,SF,TE,G.Celek,00-0028903,1988-05-29,2013
MarQueis Gray,CLE,TE,M.Gray,00-0029878,1989-11-07,2013
Matthew Mulligan,NE,TE,M.Mulligan,00-0026008,1985-01-18,2013
Danny Noble,JAC,TE,D.Noble,00-0029183,1989-03-30,2013
Visanthe Shiancoe,TEN,TE,V.Shiancoe,00-0022054,1980-06-18,2013
Craig Stevens,TEN,TE,C.Stevens,00-0026225,1984-09-01,2013
Dwayne Allen,IND,TE,D.Allen,00-0029689,1990-02-24,2013
Richie Brockel,CAR,TE,R.Brockel,00-0027583,1986-07-24,2013
Orson Charles,CIN,TE,O.Charles,00-0029414,1991-01-27,2013
Richard Gordon,KC,TE,R.Gordon,00-0028119,1987-06-07,2013
Nick Kasa,OAK,TE,N.Kasa,00-0030512,1990-11-05,2013
Mike McNeill,STL,TE,M.McNeill,00-0028651,1988-03-07,2013
Michael Palmer,PIT,TE,M.Palmer,00-0027202,1988-01-18,2013
Konrad Reuland,NYJ,TE,K.Reuland,00-0028238,1987-04-04,2013
Dante Rosario,CHI,TE,D.Rosario,00-0025542,1984-10-25,2013
Matt Spaeth,PIT,TE,M.Spaeth,00-0025464,1983-11-24,2013
Kory Sperry,ARI,TE,K.Sperry,00-0026757,1985-04-10,2013
Chase Coffman,ATL,TE,C.Coffman,00-0027069,1986-11-10,2013
Steve Maneri,CHI,TE,S.Maneri,00-0027567,1988-03-20,2013
Evan Rodriguez,BUF,TE,E.Rodriguez,00-0029276,1988-09-21,2013
D.J. Williams,NE,TE,D.Williams,00-0028079,1988-09-10,2013
