season,mfl_id,fantasypros_id,pos,player_name,fan_pts_mean,fan_pts_max,fan_pts_min,pass_att_mean,pass_cmp_mean,pass_yds_mean,pass_tds_mean,pass_int_mean,pass_att_max,pass_cmp_max,pass_yds_max,pass_tds_max,pass_int_max,pass_att_min,pass_cmp_min,pass_yds_min,pass_tds_min,pass_int_min,rush_att_mean,rush_yds_mean,rush_tds_mean,rush_att_max,rush_yds_max,rush_tds_max,rush_att_min,rush_yds_min,rush_tds_min,fmb_lost_mean,fmb_lost_max,fmb_lost_min,rec_mean,rec_yds_mean,rec_tds_mean,rec_max,rec_yds_max,rec_tds_max,rec_min,rec_yds_min,rec_tds_min,dst_sack_mean,dst_int_mean,dst_fr_mean,dst_ff_mean,dst_td_mean,dst_saf_mean,dst_pa_mean,dst_ydsagn_mean,dst_sack_max,dst_int_max,dst_fr_max,dst_ff_max,dst_td_max,dst_saf_max,dst_pa_max,dst_ydsagn_max,dst_sack_min,dst_int_min,dst_fr_min,dst_ff_min,dst_td_min,dst_saf_min,dst_pa_min,dst_ydsagn_min,fg_made_mean,fg_att_mean,xpt_made_mean,fg_made_max,fg_att_max,xpt_made_max,fg_made_min,fg_att_min,xpt_made_min
2018,13719,NA,k,Eddy Pineiro,92,92,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,25,32,20,25,32,20,25,32
2018,11951,12904,wr,Willie Snead,91.4,111.1,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,5,0,0,0,0,0.5,0.2,1,39.7,415.5,1.9,49,587.8,2.1,34.5,199.1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13176,16431,wr,Zay Jones,91.1,98.6,72.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0.1,9,0,0,0,0,0.2,0,0.4,33.6,434.4,2.4,38,487.1,3,24.6,328.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,NA,dst,New York Jets,91,118.1,69.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,12.8,9.6,14.4,2.1,0.2,365.7,5571.2,39.2,15.6,12,17,3,0.6,393,5371,28.1,10,7,11.8,1,0,347.1,5812.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13316,16505,wr,Trent Taylor,90.9,104.5,81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0,0,1,0,0,0,0,0.8,0,2.2,37,419.7,2.3,48,495,3,29,338,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12319,NA,wr,J.J. Nelson,90.7,108.5,84.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,23.9,0.1,4,59,0.3,0,0,0,0.7,0.2,1.7,30,453.6,2.3,34,546,2.7,26,403,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,NA,dst,San Francisco 49ers,90.6,107,68.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6,12.4,9.9,13.6,2.4,0.5,387,5688.3,33.8,14.8,12,16,4,1,420,5233,26.5,10,7.3,11.2,1,0,357.7,6150.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12505,14498,wr,Adam Humphries,90.3,113.2,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,5.9,0,2,12,0,0,0,0,0.5,0,1,37.7,419.7,1.8,61,599,3.2,26,268,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12188,13979,wr,Phillip Dorsett,90,111.6,71.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,3.1,0,2,10,0,0,0,0,0.2,0,0.3,30.8,442.3,2.5,39,644,3.2,20,285,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,NA,dst,Las Vegas Raiders,89.6,112,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.2,11.7,10.3,16.4,2.2,0.5,380.5,5848.5,34,14.8,14,20,4,1,398,5679,25.8,8,8.3,12.8,0,0,359.2,5937.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12437,14003,k,Jason Myers,89.5,116,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5,24.4,28,25.4,29.9,33.2,8.4,11.1,14.7
2018,NA,NA,dst,Cleveland Browns,87.6,99.5,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,12.5,8.9,12.9,2,0.2,391.9,5603.7,34,14.6,11.9,13,3,0.6,418,5278,30.9,10.6,7,12.8,1,0,353.6,6067.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13680,17283,te,Hayden Hurst,87.4,96.1,82.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0.2,0.3,37.2,361.9,2.4,51,421,2.8,30.3,335,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,NA,dst,Indianapolis Colts,86,104,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8,12.3,8.8,14,2.2,0.5,394.4,5920.2,33.9,14.6,12,17,4,1,435.4,5546,28,9,6,11,1,0,343.7,6200,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13789,17497,rb,Jordan Wilkins,85.5,117.6,59.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,366.4,2.5,135,519,4.5,76.9,209.3,1.5,0.7,0.4,1.3,18.1,133.6,0.6,31.8,253.1,1.2,9,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13319,16673,rb,Aaron Jones,85,95.2,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1,414.3,3.2,116.4,515.8,4.2,79,352.6,2,0.6,0.3,0.9,14,94.2,0.4,22.1,139.7,0.5,9,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,11441,NA,te,Ryan Griffin,84.8,97.6,74.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.6,0.2,1.4,33.7,382.2,2.4,40,486.7,3,27,286,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13591,17235,qb,Josh Rosen,83.9,133,23.8,225.5,137.3,1525.2,7.8,6.1,340.7,207.4,2376.1,12.2,1.5,64.3,38.8,434.8,2.1,9,12,49.8,0.4,19,92.4,0.8,4.3,13.3,0,1.6,1.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13610,17246,rb,Nick Chubb,83.3,108.7,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.8,414.4,2.8,141.7,571.6,4,69.3,182.6,1.3,0.9,0.1,2.2,14.4,103,0.4,21,164,0.6,7.4,57.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12645,15495,wr,Laquon Treadwell,82.9,101.9,60.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,33.4,372.5,2.1,45,529,2.6,21,202.8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12650,15547,wr,Tyler Boyd,82.7,118.8,62.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,6.2,0,1.4,17,0,0,0,0,0.4,0.2,0.5,30.8,392.7,2.1,38,631.9,4,21,235,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,8062,9545,qb,Ryan Fitzpatrick,81,242.3,35.8,127.6,77.2,1401.2,7.4,5.4,151,94,4117.5,22.4,1.6,107,60,699,3,17.2,7.6,60.3,0.5,10.9,176,1.6,3,19,0,1.3,0.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,11381,11812,te,Luke Willson,80.1,92.5,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0.1,0.4,32.9,313.7,2.7,37,362,3.9,30.4,226,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13645,17261,wr,Tre'Quan Smith,77.7,97.6,68.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,3.2,0,2,16,0.1,0,0,0,0.3,0,0.6,28.4,359.4,2.3,40,502,2.8,19.7,280.4,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13135,16422,rb,Wayne Gallman,77,100.4,57.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.5,247.7,1.2,86,325,2,34.6,143.7,0.8,1,0.3,1.9,25.4,174.4,0.7,38,245,1.1,13.5,97.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13634,17264,wr,Dante Pettis,73.1,105.1,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,4.3,0,2,14,0.1,0,0,0,0.3,0,0.7,27.2,346.6,1.9,42,554,3.7,16.9,216.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13127,NA,qb,Nathan Peterman,73.1,191.8,17.4,265.4,155.5,1295.4,7,6.6,500.2,292.6,3280.9,18.7,2,138.5,84.3,280.4,1.4,14.1,20.1,56,0.4,43.9,135.7,1.7,11,7,0,0.8,0.4,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,11225,11613,wr,Cordarrelle Patterson,72.7,97.2,54.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9,101.3,0.6,17.7,137,1,9.2,54,0.2,0.2,0,0.5,24.2,266,1.5,38,425,2,14,185,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13190,16456,te,Jake Butt,72.7,87.8,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0.1,0.6,27.5,319.4,2.3,32,440.6,3,20.2,232.3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12680,15645,te,Nick Vannett,71.6,92.3,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.3,28.9,283.7,2.5,41,454,3,22.1,193.9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13674,17270,te,Dallas Goedert,70.9,85.2,62.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0,0.6,28,286.5,2.5,38,362,3.5,20.9,228.4,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12444,NA,rb,Rod Smith,70.6,89.6,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7,260,2.2,91,374,2.9,40.1,192.6,1.6,0.7,0.2,1.3,14.2,139.7,0.7,22,229.6,1.2,9.8,84.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,11367,11798,rb,Kyle Juszczyk,70.3,91.7,44.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,38.4,0.3,19,75,0.9,8,17.3,0,1.6,0.3,4.2,31.9,287.4,1.2,44.7,385.3,2,11,78.8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13726,17496,rb,Chase Edmonds,70.1,87.9,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8,240.7,1.6,95,332,2.6,47,156.4,1,0.7,0,1.5,20.8,147.2,0.4,34.5,276.2,0.9,13.3,78.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13722,16638,te,Blake Jarwin,69.2,80.6,56.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0.2,0.5,26.7,300.4,2.2,32,393.8,2.9,21,223,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12678,15623,te,Tyler Higbee,69.2,81.9,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.5,27.3,297.2,2.1,34,372,2.9,22.7,245,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12211,13959,te,Jesse James,64.3,81.5,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,28.1,256.5,1.8,42,384,2.5,20.2,194.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12212,13960,te,Tyler Kroft,64,70.8,59.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0.2,0.4,25.2,256.5,2.3,29.3,288.6,2.8,21.7,225,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12912,16120,rb,Jalen Richard,63.3,91.3,49.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5,164.6,1.2,65,278,2.1,25,95.3,0.7,1.2,0,3.1,21.7,167.3,0.6,31,226,1.1,12.7,105.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13668,17292,wr,D.J. Chark,63.3,99.3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,3.6,0,2,18,0.1,0,0,0,0.3,0,0.6,22.4,297.6,1.9,38,523,3.7,13.1,160.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12257,14151,wr,Chris Conley,63,90.4,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0.1,0.4,22.4,317,1.6,44,561,3,8,103,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,12177,NA,wr,Kevin White,59.5,103.5,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.2,0,2,17,0,0,-1,0,0.5,0.5,0.5,21,316.9,1.2,30,639.5,3,9,114,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13590,17237,qb,Baker Mayfield,59.5,92.8,29.6,140.4,82.5,1002.2,5.4,4.1,228,131,1428,7,1.7,67.1,40.2,460.4,2.5,6,12.1,57.7,0.4,19,83.8,0.7,9.1,33.9,0,1.1,0.6,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13679,17536,te,Chris Herndon IV,58.8,64.7,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0,0.5,24.2,246.6,1.8,27,285,2,22,190,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13193,16460,te,Jonnu Smith,58.4,73.5,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.3,23.8,236.6,1.9,29,293,3.4,17,167.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13753,17415,te,Jordan Akins,58.3,67.7,54.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.3,0,0.6,23.6,242.7,1.9,29,297,2.4,20,213.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13236,16459,te,Gerald Everett,58,70.9,45.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.6,0.2,1.4,22,242,2.2,26.2,309.2,3,14,144,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,10432,10026,te,Virgil Green,57.6,70.3,47.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.3,22.4,244.4,1.8,31,359,3,15.3,164.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13157,16434,wr,Curtis Samuel,57.5,72.3,28.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,48.5,0.1,12.4,112,0.3,0,0,0,0.2,0,0.4,21.2,240.9,1.2,29.1,306.7,1.7,6,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13146,16447,rb,James Conner,54.5,79.4,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.3,277.6,2.1,113,406,3.2,46,130,0.8,0.6,0.3,1,8.6,53.7,0.3,17.8,110.7,0.6,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13662,17490,wr,Keke Coutee,54.4,61.1,44.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,4,0,2,16,0,0,0,0,0.3,0,0.7,20.6,250.4,1.5,24.5,297.3,1.9,14,182,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,11213,NA,wr,Tavon Austin,52.5,63.3,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3,139.4,0.7,31,182,1,12.8,85,0.3,0.3,0,0.7,17.4,138.3,0.6,26,221,1,7,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,8269,9413,te,Marcedes Lewis,48.7,58.8,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.2,0,0.3,16.9,182.6,2.3,23,235,3.7,9.4,112.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,13614,17498,rb,Phillip Lindsay,48.1,63.8,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5,172.2,1,69,282,1.6,13.8,54.1,0.2,0.9,0,2.1,14.1,102,0.4,22.1,174.3,0.6,7.3,63.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,10506,10970,k,Dan Bailey,48,117,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,11.5,18.6,26,30,39,1.3,1.9,2.7
